,id,lai,wetness,treeSpecies,Sentinel_2A_B2,Sentinel_2A_B3,Sentinel_2A_B4,Sentinel_2A_B5,Sentinel_2A_B6,Sentinel_2A_B7,Sentinel_2A_B8,Sentinel_2A_B8a,Sentinel_2A_B11,Sentinel_2A_B12
1561,1561,3.3,0.31,mixed,0.03374887457554166,0.11764106995097771,0.035231198416828646,0.1681485702211215,0.4376253971977268,0.4890856033858897,0.4921446285825555,0.4930570228545783,0.2444943450894712,0.10117707735579219
1562,1562,8.5,0.6,mixed,0.03003555469443394,0.1097966690451027,0.032261137288148466,0.16081348420171196,0.44987865536308136,0.5178096748153482,0.5243755119443814,0.5266625266723892,0.25773862259816155,0.10810766351000137
1563,1563,7.2,0.2,predominantly_beech,0.031714313701884975,0.10706031154769512,0.03128739453145071,0.1571136286572739,0.4404767801033682,0.5049823510437597,0.5106920008791405,0.5126189663694577,0.2434178508971869,0.09837942512182164
1564,1564,8.3,0.53,pine,0.029433684241919153,0.10750029633355065,0.031034342577332518,0.15755002477671334,0.4494055246156127,0.5163120664789884,0.52086982833481,0.5223571500575706,0.2559010194461055,0.10596695340676726
1565,1565,7.0,0.66,mixed,0.032569842940605054,0.11294499565819978,0.03346866712953756,0.16378165946800938,0.4347436388043593,0.4922095098013991,0.4974114277816193,0.49916236603447617,0.23593178098173603,0.09324775674493659
1566,1566,1.5,0.47,predominantly_pine,0.03613935833105907,0.11377128819849823,0.04015590241285158,0.1644056650256926,0.39063756003731215,0.4303725693064447,0.43655762744560234,0.4389161882572303,0.26371959901125747,0.121664225829067
1567,1567,4.1,0.13,mixed,0.03899173064516065,0.1322206072333196,0.04228420478412792,0.1849051482433827,0.42200733543574565,0.46355514598851316,0.46785986654128514,0.469271017200766,0.2210297591455733,0.08554411637223723
1568,1568,4.4,0.33,predominantly_beech,0.03146163776991774,0.11188082967050873,0.03271885740107579,0.1624304467315395,0.4345147150353847,0.4891490368470643,0.4931189439059596,0.49434839050094537,0.23000641025427293,0.08962190830812546
1569,1569,4.9,0.25,beech,0.03421868629392379,0.11760850467710691,0.03496994190488762,0.16910349329951296,0.46029222363269656,0.5234584647307398,0.5274279712087221,0.5286298562771043,0.2566776996691155,0.10948284486380548
1570,1570,5.2,0.19,predominantly_oak,0.037547567461295554,0.1310684586727696,0.041992301383407364,0.18514069988875237,0.43642241823098504,0.48570164712004577,0.4921199159913159,0.4943525050562299,0.23370682573905643,0.09408067950078045
1571,1571,1.1,0.43,beech,0.040824904447891726,0.11238738655002045,0.04695096631373665,0.1615582236076006,0.3520194524892025,0.3841426197731599,0.39113430895159745,0.39388249796362984,0.258937302128905,0.12733723151880944
1572,1572,2.8,0.53,predominantly_oak,0.03610187277207236,0.12206515416269377,0.03850176474839045,0.17380827992281825,0.42492899444028875,0.47278373834457643,0.4786033461281743,0.48071054270763713,0.24883866053710174,0.10440581508005768
1573,1573,2.7,0.78,mixed,0.031127258536911336,0.112051162867566,0.03300109029196128,0.1626838326429726,0.4454802627293318,0.5001566610851966,0.5034955344380774,0.5046540939675729,0.2673178691650663,0.11377505358870343
1574,1574,4.6,0.2,predominantly_oak,0.03232255213864017,0.11725335224766077,0.03546184218045363,0.16872261043250358,0.42727267528291674,0.4783602708557576,0.48362657174632667,0.4854404747687333,0.23595673208813916,0.09342980382014669
1575,1575,3.6,0.79,predominantly_pine,0.0308989791880968,0.11129197827745037,0.032528466262015894,0.16167335528967733,0.443487081599779,0.5014633005350433,0.5055850644201121,0.5069536033261748,0.24813689255155919,0.101358608076287
1576,1576,2.0,0.34,predominantly_pine,0.03341993821327769,0.11420717318229043,0.035714159327232174,0.16397302549390427,0.4106301102771574,0.45391688991025353,0.45774388850330466,0.45907483693117235,0.2588489573058052,0.11379166164053921
1577,1577,1.0,0.43,oak,0.04948829855310787,0.12950639981815118,0.05737566850067862,0.17979866275459533,0.3423903194494962,0.3691401676048922,0.3768246238099951,0.3798515566916595,0.23872351400295935,0.11528615037022588
1578,1578,5.1,0.48,oak,0.03811327752857825,0.12526185102925408,0.03917233749512143,0.17631243003971778,0.4244366481835408,0.470915274723501,0.4749233554623359,0.4762188869845235,0.22269218346242226,0.08677684257151601
1579,1579,0.1,0.52,predominantly_beech,0.11347635534572527,0.14530462512149284,0.1567668876649344,0.19165041536555774,0.23194057734069912,0.24795679516695407,0.2629809710787371,0.2693538821866562,0.32817244725885913,0.2752651232314707
1580,1580,2.0,0.61,mixed,0.033737261316878625,0.11222147889157866,0.03624995744034616,0.1636396391637058,0.40528014906338644,0.4502346847571827,0.4570845176130788,0.4596733648265195,0.24552959277887954,0.10213109321547409
1581,1581,4.3,0.5,beech,0.03600335961009744,0.1244476700312771,0.03785519180016388,0.1762400108071984,0.4675118754926538,0.5289420623843277,0.5320373930403102,0.5329258472397832,0.2661658658515021,0.11737986639279734
1582,1582,3.1,0.64,mixed,0.03387749640761181,0.1170631961570025,0.035641453037557384,0.16834210149462103,0.43168331438129504,0.4834503267091772,0.4887744668954976,0.49063402491317065,0.2410872131137394,0.09826478070585748
1583,1583,3.3,0.16,predominantly_beech,0.03213259039079766,0.12216037314937922,0.036452774381667795,0.17477553200554258,0.42854911167990656,0.47314709340280187,0.4767691940670368,0.47787257106144126,0.22733213063244145,0.08803950848630383
1584,1584,6.6,0.34,predominantly_oak,0.038079345321458,0.12712324477589246,0.03969726522835317,0.18005195433686327,0.4397678963977646,0.4916963850561947,0.4971108214934455,0.49896645231537556,0.24119571807467988,0.09808704827753237
1585,1585,5.6,0.52,predominantly_beech,0.03248926663672257,0.11653599708796335,0.034751449385973694,0.16749060049850362,0.44441532755620444,0.5025567883105934,0.5067086418610128,0.5079978604113805,0.23732574234316628,0.09572298818831183
1586,1586,3.5,0.18,predominantly_beech,0.036707663703668784,0.1280355335077939,0.039826633891020716,0.18087505619600708,0.448929591415037,0.5004044738965513,0.5046030164724356,0.5059452015366557,0.25370826488153986,0.10869896987821813
1587,1587,2.0,0.07,predominantly_beech,0.03414087759891808,0.12007021732214133,0.03736365861014189,0.16978347052205003,0.40107859273792484,0.43889083938272777,0.442044053539339,0.44305277785115593,0.24889988534100688,0.1084088570773664
1588,1588,3.0,0.69,mixed,0.0354477746806503,0.12282577720571287,0.03787569432529643,0.17537712820915388,0.4206094839838133,0.4646588879951151,0.46995527104878215,0.4718581888807603,0.2327404862293718,0.09079722653375127
1589,1589,4.8,0.54,predominantly_oak,0.032747270269092604,0.1185919462783607,0.035452430701692635,0.17030719135409253,0.4364800327410431,0.4891024563459953,0.493508874021192,0.49491552916455,0.2281937296908763,0.08886349385332151
1590,1590,6.7,0.4,predominantly_oak,0.03683335785279092,0.12535734802426268,0.0393747036274667,0.17804837287174136,0.4333680313331759,0.4850613118779764,0.49123145068924473,0.49339510385883323,0.23654703369608884,0.09527652274090491
1591,1591,3.2,0.66,pine,0.027717418752564345,0.09971611647222188,0.028945976316522744,0.14902913974495105,0.4226041618566651,0.48030591669690487,0.48662602380074454,0.48889414548417454,0.23863776854143662,0.09347623185070734
1592,1592,3.0,0.6,oak,0.0405301177139852,0.13596324978876168,0.04577453728293819,0.1914492758740429,0.41536872257511354,0.4561995570857113,0.4641163743112707,0.46707279435107735,0.23029476492776296,0.09127796567892486
1593,1593,3.7,0.46,pine,0.02833494899755909,0.10559182092001086,0.030044144770219536,0.1559558055274607,0.4498280881662269,0.5121891107041397,0.5162465720600306,0.5175394588332769,0.2582740119825158,0.10756537094602533
1594,1594,7.3,0.44,oak,0.03687320799091243,0.12468626484410782,0.03881634248072792,0.1770086982572534,0.42952814175343046,0.4792687673683162,0.4846772080720633,0.48652396627766725,0.2284175737377426,0.08954927656051301
1595,1595,4.8,1.0,predominantly_pine,0.02942268005717074,0.10881076101411646,0.031180209089013228,0.1588272342959149,0.4558527068192798,0.5215525761205833,0.5248799664288771,0.5258795244149569,0.25306870576275337,0.1044322187042348
1596,1596,3.7,0.0,mixed,0.032316736843784506,0.11494501410751777,0.03384269787386482,0.1663161669062653,0.4342629431733748,0.48569274794771644,0.4896236493225205,0.49085714097348443,0.2418141627586617,0.0976731549602362
1597,1597,2.2,0.56,predominantly_pine,0.03161500895345465,0.10792256393276832,0.033534956548244794,0.1574258630670042,0.4116304805127687,0.46008954085122444,0.4654596754181577,0.4674238312594424,0.24793527337477259,0.10345527305503921
1598,1598,4.7,0.35,predominantly_beech,0.03674415604326221,0.1257523697105802,0.039359293398484346,0.17780530718507634,0.42770781342850117,0.47514794970344254,0.4799633905352279,0.48155026650130606,0.22226723354059327,0.08658334870754153
1599,1599,6.3,0.71,predominantly_oak,0.035437016834525215,0.1282470073012993,0.03953786965754236,0.18109727045644514,0.4346928298959173,0.4821770799692313,0.48627840603438394,0.4875564048972476,0.22020836940585806,0.0840564363712793
1600,1600,5.2,0.64,predominantly_pine,0.028808958072164395,0.10173165656693403,0.02939056137352379,0.15085895175803923,0.4353230538879986,0.5000080821239237,0.5056886933690022,0.5075821481835665,0.23299630562578774,0.09139059846144773
1601,1601,4.5,0.6,mixed,0.034654268090512814,0.12458539842892183,0.038713045058713716,0.17776869933917117,0.44694574966312517,0.5029640143173815,0.5094402667986287,0.5117334995254422,0.2540301014707152,0.1072647952028017
1602,1602,5.1,0.51,predominantly_beech,0.03128575802825859,0.11181723585629147,0.032353251277185004,0.16256054288362143,0.449017713379194,0.509570933232526,0.5131518597306597,0.5142242931616294,0.24437994855752154,0.09873278163768616
1603,1603,6.4,0.55,mixed,0.031034162581255808,0.11166226056691102,0.03288099017537749,0.1626991474971076,0.4348344290457049,0.4926833329951325,0.4981746615131731,0.5000273637278329,0.23388505612076876,0.09160990638436754
1604,1604,5.1,0.46,oak,0.03455429211373677,0.11847905310842687,0.036141769496223,0.1703249901018457,0.4344300036581918,0.48913295369502124,0.4951121214622584,0.49716047070895647,0.23280018027495306,0.0927545190346163
1605,1605,8.6,0.32,predominantly_oak,0.03601790537324093,0.12114162568095246,0.03730033810362427,0.17245117903907134,0.44293665940775545,0.5007485669580182,0.5058263197417467,0.5074890485735363,0.23826902439160602,0.0977639166555414
1606,1606,9.4,0.52,mixed,0.03166480637016026,0.10941958290638451,0.032125441157201486,0.16041910449173344,0.44491028310680536,0.5106084044102281,0.5171420906256492,0.519395768871059,0.24716788938723827,0.10088673026425618
1607,1607,5.9,0.34,predominantly_pine,0.032690061372840744,0.11610458128305237,0.03441748170398939,0.167144081334496,0.4529342260304244,0.514831391758839,0.5188571899635925,0.52012867984742,0.2553271905350336,0.10727792189326159
1608,1608,2.9,0.59,predominantly_beech,0.031418374724292826,0.1118575667508596,0.033161141924033785,0.16256442976794352,0.42523581710956776,0.4749888673138686,0.47950909701336114,0.48104209115346375,0.233150963251725,0.09169351848243927
1609,1609,5.5,0.35,predominantly_oak,0.03685119066986804,0.12774495558105115,0.04031687744613291,0.1801658360316161,0.4306551637299195,0.4788466323078593,0.48393883435213025,0.4856556872627896,0.2286116745279648,0.09051340027194203
1610,1610,6.6,0.39,mixed,0.03428105660461745,0.11789921766024283,0.035902453001032536,0.16915629468248586,0.44092505194880094,0.4995459178115099,0.5051640722043877,0.5070732068363211,0.2428947094049495,0.09983483056133154
1611,1611,4.9,0.45,predominantly_beech,0.036182788278006535,0.12701115004735852,0.03894208029622826,0.17984368742525494,0.4463529228348159,0.4980387094447794,0.5021174299333275,0.5034089938872414,0.24010074038852416,0.09736092919480857
1612,1612,5.0,0.59,predominantly_pine,0.02969693181584504,0.10650875700342954,0.031161900141315313,0.1565790706215014,0.44664945597102096,0.5139615734220754,0.5201338436650428,0.5222690818985865,0.2558255533352531,0.1072213035577956
1613,1613,6.9,0.54,predominantly_oak,0.03392394486576604,0.11725720986193582,0.03534252411416278,0.1683348991940189,0.43902099413646994,0.4960631660711387,0.5008990541288807,0.502462731664928,0.23250748859033724,0.09271656352867731
1614,1614,6.3,0.1,predominantly_oak,0.03257232134672826,0.11214944031906209,0.03331197291895114,0.16263224118602995,0.4461646193618517,0.5098167349276904,0.51510858086654,0.5168907131029369,0.2535613596126566,0.10620114036631315
1615,1615,1.5,0.64,predominantly_beech,0.038145948080921775,0.11712747460833393,0.04356098936030694,0.1687963108261116,0.39182064678619655,0.4312886385634512,0.4382863864544309,0.4410262704599547,0.25783345515045847,0.11663176357253059
1616,1616,5.6,0.44,mixed,0.0286171099593811,0.10418703025565182,0.029860992660120933,0.1535529888805877,0.4414853657725329,0.5053015113122749,0.5096207952708761,0.5110673051553515,0.25793644153125117,0.1060404143729186
1617,1617,0.1,0.68,beech,0.13993164349442008,0.17594802528537903,0.19311566610465478,0.23093286343837613,0.27443470374545353,0.29276198533505027,0.3098720086878037,0.3172007918178226,0.377095751062302,0.3237690070452297
1618,1618,8.1,1.0,predominantly_pine,0.031864465191636264,0.12029559927354885,0.03603304960264556,0.17306416906181973,0.44717605921101616,0.50490442097138,0.5103213676231314,0.5121403422005395,0.24338865325366868,0.09826075771504847
1619,1619,2.3,0.52,predominantly_oak,0.038803692837825074,0.13113696639891526,0.043595757542179404,0.18464789111734914,0.41517827628640713,0.45601938560882854,0.46242394560424765,0.464781521284402,0.24069535006871948,0.10010754497921001
1620,1620,4.1,0.38,oak,0.03891485609841854,0.13215890700136582,0.04225514874813535,0.18425432805445408,0.41744082584221004,0.4574534451362658,0.46140267862529194,0.46270847424163036,0.2193344239713533,0.08392593464266672
1621,1621,2.5,0.61,oak,0.03524721515367325,0.11665860119322004,0.03627812507474894,0.16688000583555543,0.422117977947569,0.4700881671251005,0.47472538183453283,0.476377436102665,0.24623021107255036,0.102580069289168
1622,1622,5.5,0.56,predominantly_oak,0.0329552656983063,0.11350566814709771,0.0341441263003798,0.164646076457928,0.4288577339718036,0.48457798650532535,0.4908805425292801,0.49308858203095557,0.23341234039701872,0.0920588140544952
1623,1623,1.9,0.35,mixed,0.033204687210996744,0.1185599318686116,0.03825525568966634,0.1699267600116847,0.3938252395640496,0.4316872181565118,0.43713882347216937,0.43911845656817367,0.2377677465580529,0.09859933686482082
1624,1624,5.4,0.87,oak,0.035035181001675575,0.11912786725174133,0.036639509862687394,0.17018117172898672,0.42698887292120086,0.4789800674698063,0.48444580098957934,0.4863409621350154,0.23109610005964282,0.09146044654036369
1625,1625,5.3,0.49,mixed,0.032363552549477224,0.11882327292295067,0.03565343747005979,0.1715841341255922,0.47259375487448463,0.5433739527015862,0.5496830485902322,0.5517957301322609,0.27010303804379,0.11956201972235245
1626,1626,6.3,0.47,mixed,0.034636128962904765,0.1231955735555992,0.03766229656317148,0.17494525874470546,0.4401806515579639,0.49322711225269084,0.49742058830565683,0.49875994227555037,0.23575662173107162,0.09465180284062867
1627,1627,5.9,0.5,mixed,0.03226273937107845,0.11947714808125806,0.035541731917233824,0.17159502290042658,0.43761524146929026,0.4900661152100823,0.4943838166080957,0.49577014821454035,0.2314658999409086,0.08993776882406346
1628,1628,1.7,0.55,predominantly_oak,0.04021763587253506,0.1258786860796146,0.04422869708837164,0.1782606797544349,0.3981342406621457,0.4356476618919701,0.4419727931425343,0.4443962332069181,0.2545159858371975,0.11240784039700363
1629,1629,3.8,0.63,mixed,0.030760156030739137,0.1066355065867269,0.03137855543610046,0.1564256567498159,0.42944890072299924,0.48739336010593604,0.493202041080925,0.49527023204950266,0.2471658408740648,0.10016768829395753
1630,1630,6.0,0.71,mixed,0.035126605018696855,0.1232650483496578,0.037807424305718366,0.17531579901538388,0.43812252158185766,0.49073820204276963,0.4955735017171769,0.49721332102013394,0.24158792580777735,0.09777430566075936
1631,1631,6.0,0.61,pine,0.027991868973657238,0.09992716293129475,0.02856848123331971,0.14849699716405987,0.4467293375927636,0.5180115027659373,0.5228730507938668,0.5244891469763759,0.2589068480691832,0.10774738501718269
1632,1632,3.7,0.72,predominantly_pine,0.029014626627071813,0.10801272234787018,0.031432654853170115,0.15945143745811896,0.4358272020247011,0.4938316782260324,0.5003093641647921,0.5026075204368418,0.24187538087608562,0.0959266052213213
1633,1633,0.2,0.33,mixed,0.07299572636800608,0.10899918906123456,0.099512900346022,0.14718003635675983,0.20605188139490402,0.22138100033975203,0.23293967483153546,0.23774333970475445,0.2685473603089016,0.2011951346990889
1634,1634,5.9,0.46,mixed,0.031685045602431086,0.1120390996572112,0.032905301675621355,0.16218833660054752,0.4395050935462292,0.4980211265641821,0.5019140541611419,0.5031176294848897,0.2361184263606865,0.09394038673536546
1635,1635,4.3,0.55,oak,0.03712600787358323,0.12697884379001897,0.0402525300328213,0.17872065457753813,0.4237758534921857,0.4696691655868039,0.47459740896956515,0.47630569384427035,0.2312440807723941,0.0920225384217997
1636,1636,5.5,0.23,mixed,0.03566782802345843,0.1231626477856513,0.038025162440320115,0.17488373115582972,0.44119550355834614,0.49544315896092117,0.5001718290974777,0.5017167672601754,0.2386457006171109,0.09755065297565477
1637,1637,2.2,0.07,predominantly_oak,0.036181393629444794,0.12009226040031012,0.03814092557775619,0.17092778122870286,0.39110941453247694,0.42852710176073644,0.43373047230028317,0.4355589793559382,0.23321571661056295,0.09577980906676997
1638,1638,4.4,0.37,predominantly_oak,0.03228170136237695,0.12036111468791795,0.03620444052820487,0.17248461481901758,0.4302116017578354,0.47904566119808883,0.4836019826790528,0.4851303039860071,0.2341122150803424,0.09154687458648696
1639,1639,5.4,0.47,mixed,0.03291908485250594,0.11781198457147148,0.03595134544706653,0.16933038727016853,0.4447761049191327,0.5051439137778284,0.5113185627552691,0.513456713168412,0.24984209318144346,0.10482781157103341
1640,1640,1.0,0.48,mixed,0.045992656692265974,0.12236119692851231,0.05618194478953913,0.17310559887678553,0.3430420771012676,0.37161115049789434,0.3797804089206684,0.3830582185586809,0.2584289385788933,0.130341627280054
1641,1641,3.5,0.69,predominantly_oak,0.03806464552351745,0.1290450614332477,0.0410224026076455,0.18232472382057083,0.4317275822091784,0.47879893189194545,0.48467982215328853,0.48675456833089503,0.23399747333180462,0.09402637925985254
1642,1642,4.8,0.45,predominantly_oak,0.03190793306653825,0.11561723221367085,0.03436583395987122,0.16623327651767186,0.4282374513378721,0.47917201085511607,0.4831070915199614,0.4843903774028014,0.2325021180126461,0.09065588519410567
1643,1643,2.3,0.43,mixed,0.03303636778125423,0.11242350462688744,0.03481889989872746,0.16247534987129972,0.4110985838591272,0.4575539292005411,0.4628185493129271,0.4647168418868221,0.24668937848334738,0.10292942861360634
1644,1644,6.2,0.28,predominantly_beech,0.03147822848203265,0.10994606377269657,0.03215432671165062,0.15964650438691952,0.45063373515279986,0.5162951937029835,0.5200387833403436,0.5211314368849204,0.24374239641581397,0.10023795904468422
1645,1645,6.9,0.79,mixed,0.03183486674700876,0.11107978342022154,0.03267922739579019,0.16161065307153033,0.4496879825142235,0.5154941979981614,0.5207138925843268,0.5224525021616618,0.25287913146800056,0.10540013884209727
1646,1646,3.6,0.64,predominantly_pine,0.032165157903741616,0.11332669001869897,0.03360186667773212,0.16391590383597604,0.43582480645219346,0.4904258932432533,0.4949398919719643,0.49647181265480445,0.24503143070954733,0.09960350529009865
1647,1647,2.8,0.69,mixed,0.030485826932604623,0.10758615594342785,0.031444737263074694,0.15716718770788815,0.4228035239266282,0.472647420091375,0.4763827987438052,0.47767916161057905,0.24211995363848623,0.09560838922054413
1648,1648,5.6,0.11,mixed,0.03655254621666792,0.12377737732380109,0.03832196564841751,0.17608342003490382,0.4508737636657607,0.5094388525848023,0.5149023825479344,0.5167284745300058,0.25010986969411847,0.10576593529431476
1649,1649,4.9,0.64,mixed,0.03673885361699708,0.12816241326264835,0.04032014291269259,0.18132790412229097,0.4516306029517889,0.5078808499090023,0.5137709082369545,0.5158138737635289,0.2549861265387148,0.1088446879347864
1650,1650,6.4,0.85,mixed,0.03241407318723134,0.11427644691156551,0.03371720531352359,0.16498373848268397,0.43439143660637747,0.48951449957814835,0.49374391732273704,0.4951388526368905,0.23808420446207484,0.09394526172784667
1651,1651,2.4,0.56,mixed,0.03635570762477598,0.13246139435332643,0.04260190638329142,0.1864333602489877,0.4318703938992949,0.47451326363933033,0.4795987293771772,0.4814302907444676,0.2556041646733758,0.1088548356160017
1652,1652,4.0,0.38,mixed,0.029911890251568717,0.1065748369517382,0.03101880251682644,0.15699086590004832,0.43114612712411066,0.48843068149394625,0.49406480695276556,0.49603850485738105,0.24877226123171087,0.10048609183240297
1653,1653,1.5,0.44,oak,0.040303128774518374,0.1214962347860811,0.043953319033954795,0.1719289556651074,0.36716135165878594,0.3987357688020155,0.4048037885833744,0.4071276444143997,0.23231915873199827,0.09866447567345978
1654,1654,0.1,0.65,predominantly_oak,0.13527376235843486,0.1700967275172747,0.18641635034275444,0.22354628923731676,0.26527985962173495,0.28304600381559347,0.29983598602694134,0.3070155809031767,0.36669213830297803,0.313504952446186
1655,1655,2.8,0.43,mixed,0.030464370369964244,0.10426800842957819,0.03107608937326602,0.15341036037784436,0.4152347777680905,0.46788323765347045,0.4735534130563935,0.47557054274471866,0.24133183555357005,0.09763831765513879
1656,1656,3.3,0.7,mixed,0.03122068185264459,0.10862189623191375,0.03185057686850872,0.15887448701711657,0.4354532821602709,0.4920889845839703,0.4970703345832153,0.4988009487829879,0.24736283661793734,0.10059215648318852
1657,1657,4.7,0.7,mixed,0.037612003147555736,0.12646439343313043,0.03989660298253756,0.18010756408388529,0.4415960575714281,0.49569310047264664,0.5028106394101354,0.5053121312328778,0.23652496934185027,0.09640015544246044
1658,1658,4.7,0.41,mixed,0.03247528207258814,0.11777055914254815,0.035383739839446086,0.16898680762752508,0.43432125907551955,0.48705183424972615,0.4915066770017445,0.4929793666015969,0.23735362165944357,0.09474715929855054
1659,1659,2.7,0.76,mixed,0.031827806938152244,0.10588714421991159,0.03186689616591549,0.15607614626376462,0.41975037582869923,0.4729946538228621,0.4795252810818453,0.48191983089784346,0.23662630005327145,0.09368032444228105
1660,1660,4.6,0.69,predominantly_beech,0.033067884401504516,0.11147358354441811,0.033475419332762456,0.16182133406968394,0.42323339830757484,0.4775631718371791,0.48354851255781267,0.4856343285514265,0.226753389045937,0.08804634174776672
1661,1661,7.7,0.55,predominantly_beech,0.03194523264071232,0.1088661465093716,0.03197273157761445,0.15876399354801324,0.4323775884484394,0.49165744036533426,0.49666856317788816,0.4983256457212152,0.23223937668140424,0.09096804140995732
1662,1662,6.4,0.38,predominantly_oak,0.033080722190138495,0.11550678672292457,0.035115432573035614,0.16730990233477325,0.43344759480900613,0.4911414194337973,0.4982542344834535,0.5007651881431561,0.23581757494650468,0.09436672361648975
1663,1663,7.6,0.59,mixed,0.03460129207335429,0.1203652497596407,0.036568346916027124,0.17152463016816358,0.44693602297628804,0.5054439466012435,0.5097375639411924,0.5111307706478224,0.24933443188643417,0.10400738771525314
1664,1664,6.1,0.47,mixed,0.031545087042795586,0.11067078412856972,0.03293321217573922,0.1609364588948222,0.4297017631407089,0.487290351225785,0.49297357936359143,0.49493405856135536,0.2360357836816069,0.09359382754615633
1665,1665,3.6,0.21,predominantly_pine,0.02905138754930728,0.09912151525279447,0.028548358975343018,0.147515037278116,0.4293923863242564,0.49016948459719706,0.49501379727863637,0.49663309239053466,0.24828414976027877,0.1013164220851553
1666,1666,2.9,0.53,predominantly_pine,0.03545440511312811,0.12706844714096072,0.039018155823137696,0.1795164140000319,0.45082729962745655,0.5010058232655503,0.5042171409742876,0.505223156854558,0.25842758537276944,0.11123698191732476
1667,1667,5.0,0.52,mixed,0.03229481168980872,0.11604035196089035,0.03422008471959969,0.16728917251299993,0.4479166213001693,0.5061668939831651,0.5100659095838711,0.5112660195834395,0.24230273418483067,0.09826306943847779
1668,1668,0.3,0.51,oak,0.0864830865012651,0.1370350372590201,0.11597868730816834,0.18525252353958505,0.26582027778984096,0.28479525246954224,0.2975194234804095,0.30285559141720214,0.29723800635263486,0.21431435388816242
1669,1669,2.5,0.59,mixed,0.03440768536667617,0.12180818736056852,0.037921775563062074,0.1746479990306216,0.43299133958304636,0.4814839725126091,0.4871752175532344,0.48920327281926757,0.2490017658840756,0.1044079955597229
1670,1670,4.6,0.54,predominantly_oak,0.03290421909157332,0.11247955887937075,0.033164461080446246,0.16277283615613208,0.43092316142414416,0.4848391460169018,0.48897809374527096,0.49028826974100365,0.22610268028358627,0.0873576223681499
1671,1671,4.5,0.75,mixed,0.036245838910849246,0.12449546238686343,0.0383896693415821,0.1769744975031711,0.45070521279383513,0.5073803807896665,0.5126541534760471,0.5144680522163644,0.2556089645677824,0.10844799581058581
1672,1672,3.7,0.47,oak,0.03861442680909404,0.13263603643680247,0.04253105573795412,0.1852197956644305,0.42593266023255794,0.46853685211007357,0.47292679309368,0.47441728742352385,0.23131251194115973,0.09213631975897887
1673,1673,6.2,0.45,mixed,0.029093684988211847,0.0989845883800629,0.0286123759124899,0.1477622605122092,0.4424496868724563,0.5149628434393749,0.5217347064478953,0.5240777885400766,0.25074030615789616,0.10321742296721603
1674,1674,4.6,0.61,oak,0.03862958868706906,0.12344964884669558,0.038583364610483624,0.17497450560468672,0.4214312714569092,0.46834132094602826,0.47347662631774834,0.4752446750147624,0.22438843066140726,0.08725594898443699
1675,1675,5.0,0.62,predominantly_beech,0.0350420437022493,0.12114444488526498,0.03658884042347512,0.1735574041903151,0.4567900468096628,0.517442977473033,0.5224438255275905,0.5240437553223503,0.24568040578238962,0.10221251543467143
1676,1676,2.4,0.84,pine,0.03180779676928198,0.11120972120641945,0.03418610684708458,0.1627340926910188,0.4437942211794857,0.5010978856184984,0.5072091926205926,0.5095081764373033,0.2763252436672878,0.12168984213501288
1677,1677,7.5,0.65,mixed,0.031250931808894655,0.11282325647849274,0.03325585025594524,0.1629794659471202,0.4367154680637059,0.49423002261686716,0.498204367218077,0.4994761390004468,0.23907963768501062,0.09532197853476135
1678,1678,2.2,0.67,predominantly_pine,0.03258537102190814,0.11487663942098697,0.03610140125209704,0.16626967059002212,0.4233563542534752,0.4718212284256236,0.47756878249494084,0.47972038528742694,0.261460487533516,0.11215748440093475
1679,1679,3.8,0.52,mixed,0.030729460209583587,0.1073791130244968,0.03128118541708588,0.1574221126418611,0.43040154117226215,0.48638974678969826,0.4913122318373707,0.49299486541141657,0.24152225765201127,0.09614020257138226
1680,1680,6.2,0.88,predominantly_oak,0.03272920640658124,0.11222716854217998,0.03352708505587615,0.16260961972652038,0.434391021456403,0.4933407221292512,0.49894125711145343,0.5008604465303998,0.23810355053099833,0.09556641949412027
1681,1681,1.9,0.93,mixed,0.036331577499229224,0.12071443946773415,0.040412652050325126,0.17451045402572646,0.43153245101895565,0.4796038161911109,0.4866543999656904,0.48941056653765447,0.26612758862502295,0.11559328800734657
1682,1682,6.2,0.39,predominantly_pine,0.0323048043282931,0.11331940342727047,0.033446843514757595,0.1646276055011852,0.45331570345520056,0.5185347437210499,0.5239012889840651,0.5256459825144693,0.24748210320162753,0.1023792480061933
1683,1683,4.1,0.18,oak,0.03281580194870361,0.11461714259262008,0.03452333934062671,0.16581478527129007,0.42858849081252864,0.4816387069367916,0.4872308362243401,0.48914934632382945,0.23671954583560317,0.09476728344244285
1684,1684,4.1,0.74,oak,0.039027786459120736,0.12594770909632425,0.039804571786346984,0.17777063951382643,0.42704038947264444,0.474815468013631,0.4801293069207556,0.48198977081550626,0.232699989640617,0.09320097503722892
1685,1685,5.3,0.64,predominantly_beech,0.03503769606939549,0.12686098424931885,0.03856495989212003,0.17997955499870036,0.45085959469571146,0.5040393574982708,0.5080412076366632,0.5092866922486123,0.2403691413352128,0.09720879784059827
1686,1686,4.2,0.28,predominantly_oak,0.03273735726228645,0.1117158803005098,0.033460641757143104,0.16195768698452992,0.42682029106491765,0.4813147908568208,0.4866517920873444,0.48846375043333046,0.2330368298103073,0.09254678323774627
